,product_name,link,price,details,gender,product_type
887,FLAT LEATHER SLIDER SANDALS WITH STUDS,https://www.zara.com/in/en/flat-leather-slider-sandals-with-studs-p12632110.html,48.16728,Flat leather toe thong sandals with studs. Wide strap across the instep and front straps with toe divider. Strap around the back with buckle fastening. Round toe. Sole height: 1.5 cm. / 0.5″View more,Women,footwear
888,CRISS-CROSS FLAT FABRIC SLIDER SANDALS,https://www.zara.com/in/en/criss-cross-flat-fabric-slider-sandals-p13664110.html,39.716879999999996,Flat fabric sandals. Criss-cross straps on the front. Round toe. Chunky sole. Sole height: 3.5 cm. / 1.3″,Women,footwear
889,FLAT SLIDER SANDALS WITH PLEATED STRAPS,https://www.zara.com/in/en/flat-slider-sandals-with-pleated-straps-p13682110.html,48.16728,Flat slider sandals featuring fabric straps with a pleated effect. Round toe. Sole height: 2 cm. / 0.7″,Women,footwear
890,HEELED MULES WITH BOW,https://www.zara.com/in/en/heeled-mules-with-bow-p13331110.html,39.716879999999996,"Heeled fabric mules. Bow detail on the front. Square toe. Heel height of 8 cm. / 3.1″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
891,HIGH-HEEL STRAPPY SANDALS,https://www.zara.com/in/en/high-heel-strappy-sandals-p13322110.html,34.888079999999995,"Heeled toe thong sandals. Thin straps. Square toe.Heel height of 4.5 cm. / 1.7″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
892,HIGH-HEEL MULES,https://www.zara.com/in/en/high-heel-mules-p13201210.html,34.888079999999995,"High-heel mules. Pointed toe.Heel height: 6 cm. / 2.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
893,FLAT FABRIC SLIDER SANDALS,https://www.zara.com/in/en/flat-fabric-slider-sandals-p12605110.html,39.716879999999996,Flat fabric slider sandals. Square toe. Sole height: 1 cm. / 0.3″,Women,footwear
894,FRINGED FLAT SANDALS,https://www.zara.com/in/en/fringed-flat-sandals-p13810110.html,34.888079999999995,Flat slider sandals with fringing detail. Square toe. Sole height: 1 cm. / 0.3″,Women,footwear
895,TRAINERS,https://www.zara.com/in/en/trainers-p15414110.html,31.266479999999998,"Lace-up trainers. Chunky track soles.Sole height: 4 cm. / 1.5″STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more",Women,footwear
896,RUNNING TRAINERS,https://www.zara.com/in/en/running-trainers-p15008210.html,60.239279999999994,"Fabric running trainers. Rubberised track sole. Lace-up fastening. Sole height: 2 cm. / 0.7″ STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more",Women,footwear
897,FLORAL LEATHER SANDALS,https://www.zara.com/in/en/floral-leather-sandals-p11359110.html,84.38328,"Leather high-heel sandals. Embellished floral front. Strap around the back. Round toe. Heel height: 10 cm. / 3.9″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
898,FLOWER LEATHER HIGH-HEEL SANDALS,https://www.zara.com/in/en/flower-leather-high-heel-sandals-p11350110.html,84.38328,"Leather high-heel sandals. Rhinestone flower detail on the front. Elastic strap at the back.Heel height of 11 cm. / 4.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
899,FLAT LEATHER SLIDER SANDALS WITH FLOWER,https://www.zara.com/in/en/flat-leather-slider-sandals-with-flower-p11636110.html,72.31128,"Leather flat slider sandals. Flower detail on the front. Sole height: 1 cm. / 0.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
900,COWBOY BOOTS WITH WEDGE DETAIL,https://www.zara.com/in/en/cowboy-boots-with-wedge-detail-p13005110.html,84.38328,"Cowboy-style knee-high boots. Wedge-shaped high heel. Pointed toe. Side pull tabs. Heel height: 7 cm. / 2.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
901,STUDDED FLAT SLINGBACK SHOES,https://www.zara.com/in/en/studded-flat-slingback-shoes-p13518210.html,48.16728,"Flat slingback shoes with studs. Strap across the instep and buckled strap around the back. Sole height: 2 cm. / 0.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
902,HIGH HEEL STUDDED SANDALS,https://www.zara.com/in/en/high-heel-studded-sandals-p13300210.html,60.239279999999994,"High-heel sandals with thin straps and studded details. Buckled ankle strap fastening. Heel height of 9.4 cm. / 3.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
903,MULE TRAINERS,https://www.zara.com/in/en/mule-trainers-p15409210.html,34.888079999999995,"Fabric mule trainers. Rubberised toecap. Lace-up fastening. Sole height: 3.5 cm. / 1.3″ STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more",Women,footwear
904,LEATHER MULE LOAFERS WITH BUCKLE,https://www.zara.com/in/en/leather-mule-loafers-with-buckle-p12504110.html,60.239279999999994,"Leather flat mule loafers. Metallic buckle detail on the front. Sole height: 1 cm. / 0.3″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
905,DENIM SLINGBACK SHOES WITH BUCKLE,https://www.zara.com/in/en/denim-slingback-shoes-with-buckle-p12230210.html,60.239279999999994,"High-heel slingback shoes in denim fabric. Embellished buckle with rhinestones on the front. Pointed toe. Back strap. Heel height of 7 cm. / 2.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
906,DENIM PLATFORM SANDALS,https://www.zara.com/in/en/denim-platform-sandals-p11811210.html,67.48248,"High-heel platform sandals. Wide strap on the front. Buckled ankle strap fastening.Heel height of 12 cm. / 4.7″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
907,DENIM FLAT SLIDER SANDALS WITH BUCKLE,https://www.zara.com/in/en/denim-flat-slider-sandals-with-buckle-p12648210.html,60.239279999999994,Flat slider sandals in denim fabric featuring a thin strap on the front and wide strap on the instep. Buckle detail with rhinestones. Sole height: 1 cm. / 0.3″,Women,footwear
908,METALLIC HIGH-HEEL STRAPPY SANDALS,https://www.zara.com/in/en/metallic-high-heel-strappy-sandals-p13337110.html,39.716879999999996,Metallic-effect high-heel sandals. Criss-cross straps on the front. Pointed square toe. Heel height of 10 cm. / 3.9″,Women,footwear
909,SPLIT SUEDE CLOGS WITH BUCKLE,https://www.zara.com/in/en/split-suede-clogs-with-buckle-p13542210.html,48.16728,Flat split suede clogs. Buckle on the side. Round toe. Sole height: 2.5 cm. / 0.9″,Women,footwear
910,HIGH-HEEL MESH SANDALS,https://www.zara.com/in/en/high-heel-mesh-sandals-p12301210.html,48.16728,"High-heel mesh sandals. Buckled ankle strap fastening. Pointed toe.Heel height of 9 cm. / 3.5″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
911,ANIMAL PRINT HEELED SLINGBACKS,https://www.zara.com/in/en/animal-print-heeled-slingbacks-p12212110.html,48.16728,"High-heel slingback shoes with an animal print. Plain-coloured toecap. Strap at the back with elastic piece. Pointed toe. AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.Heel height: 9 cm. / 3.5″View more",Women,footwear
912,ANIMAL PRINT SLINGBACK SHOES,https://www.zara.com/in/en/animal-print-slingback-shoes-p12512110.html,39.716879999999996,"Slingback ballet flats with an animal print. Plain-coloured toecap. Strap at the back with elastic piece. Pointed toe. Sole height: 1 cm. / 0.3″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
913,SATIN FLAT SANDALS,https://www.zara.com/in/en/satin-flat-sandals-p12623210.html,48.16728,Flat sandals in satin-effect fabric. Thin buckled straps. Strap around the back. Round toe. Sole height: 3 cm. / 1.1″,Women,footwear
914,FLAT SLIDER SANDALS WITH RHINESTONE BUCKLES,https://www.zara.com/in/en/flat-slider-sandals-with-rhinestone-buckles-p12616210.html,60.239279999999994,Flat slider sandals in satin-effect fabric. Wide straps with rhinestone buckles. Round toe. Sole height: 3 cm. / 1.1″,Women,footwear
915,GATHERED DENIM BOOTS,https://www.zara.com/in/en/gathered-denim-boots-p12005210.html,96.45528,"High-heel boots in denim fabric. Gathered detail on the leg. Pointed toe.Heel height of 6 cm. / 2.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
916,LAMINATED SANDALS WITH THIN STRAPS,https://www.zara.com/in/en/laminated-sandals-with-thin-straps-p11324210.html,48.16728,"Laminated high-heel sandals. Straps on the front. Buckled ankle strap fastening. Round toe.Heel height of 9.2 cm. / 3.6″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
917,LEATHER FLATFORM SANDALS,https://www.zara.com/in/en/leather-flatform-sandals-p11628211.html,72.31128,"Flat leather sandals. Toe divider. Chunky flatform sole. Buckled ankle strap fastening. Sole height: 4 cm. / 1.5″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
918,METALLIC KITTEN HEEL SLINGBACK SHOES,https://www.zara.com/in/en/metallic-kitten-heel-slingback-shoes-p11205210.html,48.16728,Kitten heel slingback shoes with a metallic effect. Pointed toe. Back strap with elastic piece.Heel height of 4 cm. / 1.5″,Women,footwear
919,DENIM KITTEN HEEL SLINGBACK SHOES,https://www.zara.com/in/en/denim-kitten-heel-slingback-shoes-p11206210.html,48.16728,Kitten heel slingback shoes in denim fabric. Pointed toe. Back strap with elastic piece. Heel height of 4 cm. / 1.5″,Women,footwear
920,DENIM HEELED SLINGBACK SHOES,https://www.zara.com/in/en/denim-heeled-slingback-shoes-p11229110.html,48.16728,"Kitten heel slingback court shoes in denim fabric. Pointed toe. Back strap with elastic piece.Heel height of 4 cm. / 1.5″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
921,FLAT FURRY SANDALS,https://www.zara.com/in/en/flat-furry-sandals-p11633210.html,48.16728,Faux fur flat slider sandals. Thin straps with buckles. Buckled ankle strap fastening.Sole height: 1 cm. / 0.3″,Women,footwear
922,FLAT DENIM SLIDER SANDALS,https://www.zara.com/in/en/flat-denim-slider-sandals-p12621210.html,48.16728,"Buckled flat slider sandals in denim fabric. Thick sole. Round toe. Adjustable buckle fastenings.Sole height: 2.5 cm. / 0.9″  AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
923,RUBBERISED SPORTS SANDALS,https://www.zara.com/in/en/rubberised-sports-sandals-p15514110.html,31.266479999999998,Sporty sandals with a rubberised finish. Chunky track sole. Round toe. Sole height: 5 cm. / 1.9″,Women,footwear
924,FLATFORM TRAINERS,https://www.zara.com/in/en/flatform-trainers-p15404210.html,34.888079999999995,Fabric trainers. Chunky flatform sole. Rubberised toecap. Lace-up fastening. Back pull tab. Sole height: 4 cm. / 1.5″,Women,footwear
925,SATIN BALLET FLATS WITH BOW DETAIL,https://www.zara.com/in/en/satin-ballet-flats-with-bow-detail-p12590110.html,34.888079999999995,"Satin ballet flats. Bow detail on the front. Round toe.Sole height: 1 cm. / 0.3″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
926,METALLIC CROCHET BALLET FLATS,https://www.zara.com/in/en/metallic-crochet-ballet-flats-p11501210.html,60.239279999999994,Metallic-effect crochet ballet flats. Chain ankle strap. Round toe. Sole height: 1 cm. / 0.3″,Women,footwear
927,LEATHER SANDALS WITH BLOCK HEEL AND BUCKLES,https://www.zara.com/in/en/leather-sandals-with-block-heel-and-buckles-p11315110.html,72.31128,Leather sandals with block heels. Buckled straps on the front. Strap around the back. Square toe. Heel height: 7.5 cm. / 2.9″,Women,footwear
928,ASYMMETRIC HEELED SANDALS,https://www.zara.com/in/en/asymmetric-heeled-sandals-p11323210.html,48.16728,High-heel sandals with an asymmetric upper. Thin straps that cross at the ankle with buckle fastening. Square toe. Heel height of 9 cm. / 3.5″,Women,footwear
929,LEATHER STRAPPY SANDALS,https://www.zara.com/in/en/leather-strappy-sandals-p11610210.html,84.38328,Leather flat slider sandals. Criss-cross straps on the front with metallic details.Sole height: 1 cm. / 0.3″,Women,footwear
930,FLAT SPLIT SUEDE SLIDER SANDALS WITH STUDS,https://www.zara.com/in/en/flat-split-suede-slider-sandals-with-studs-p11636210.html,67.48248,Flat split suede sandals. Studs and double buckled strap at the front. Buckled ankle strap fastening.Sole height: 1 cm. / 0.3″,Women,footwear
931,METALLIC LEATHER SANDALS,https://www.zara.com/in/en/metallic-leather-sandals-p11615210.html,39.716879999999996,Leather flat toe thong slider sandals with a metallic effect. Criss-cross thin straps with toe divider. Buckled ankle strap fastening. Round toe. Sole height: 1 cm. / 0.3″View more,Women,footwear
932,HIGH-HEEL SANDALS WITH ANKLE STRAP,https://www.zara.com/in/en/high-heel-sandals-with-ankle-strap-p13308210.html,39.716879999999996,"High-heel sandals with a metallic effect. Wide strap on the front. Buckled ankle strap fastening. Heel height of 9 cm. / 3.5″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
933,CONTRAST RUNNING TRAINERS,https://www.zara.com/in/en/contrast-running-trainers-p15002210.html,39.716879999999996,"Running trainers in a combination of materials and colours. Leather details. Lace-up fastening.Sole height: 3 cm. / 1.1″STARFIT®. Flexible technical polyurethane foam insole, designed to offer greater comfort.View more",Women,footwear
934,LACE UP HIGH-HEEL SANDALS WITH STRAPS,https://www.zara.com/in/en/lace-up-high-heel-sandals-with-straps-p13302210.html,39.716879999999996,"High-heel sandals. Thin straps on the front. Tied closure around the ankle. Round toe.Heel height: 9.5 cm. / 3.7″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
935,HIGH-HEEL LACE-UP SANDALS WITH STRAPS,https://www.zara.com/in/en/high-heel-lace-up-sandals-with-straps-p13304210.html,39.716879999999996,"High-heel sandals. Thin straps on the front. Tied closure around the ankle. Round toe.Heel height of 7.5 cm. / 2.9″AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
936,LEATHER COWBOY ANKLE BOOTS WITH STARS,https://www.zara.com/in/en/leather-cowboy-ankle-boots-with-stars-p13104210.html,108.52727999999999,"Flat leather cowboy-style ankle boots. Star design on the upper and pull tabs on the sides. Pointed toe.Heel height: 4.5 cm. / 1.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
937,LEATHER COWBOY BOOTS WITH STARS,https://www.zara.com/in/en/leather-cowboy-boots-with-stars-p13000210.html,156.81528,"Flat leather cowboy-style boots. Star design on the upper and pull tabs on the sides. Pointed toe.Heel height: 4.5 cm. / 1.7″ AIRFIT®. Flexible technical latex foam insole, designed to offer greater comfort.View more",Women,footwear
938,FLAT STRAPPY SLIDER SANDALS,https://www.zara.com/in/en/flat-strappy-slider-sandals-p13805210.html,31.266479999999998,Flat slider sandals with straps and metal detail. Square toe. Sole height: 1.5 cm. / 0.5″,Women,footwear
